id,citing,cited
oci:06350108339-06240170058,omid:br/06350108339,omid:br/06240170058
oci:06504406042-06240170058,omid:br/06504406042,omid:br/06240170058
oci:06404357118-06210956380,omid:br/06404357118,omid:br/06210956380
oci:06270192950-06170568343,omid:br/06270192950,omid:br/06170568343
oci:062403989161-06170568343,omid:br/062403989161,omid:br/06170568343
oci:06280200490-06210956380,omid:br/06280200490,omid:br/06210956380
oci:061703833016-06303202666,omid:br/061703833016,omid:br/06303202666
oci:06510175359-06210956380,omid:br/06510175359,omid:br/06210956380
oci:06510194462-06170568343,omid:br/06510194462,omid:br/06170568343
oci:06530123827-06501495894,omid:br/06530123827,omid:br/06501495894
oci:06404357121-06210956380,omid:br/06404357121,omid:br/06210956380
oci:06520174523-06201430582,omid:br/06520174523,omid:br/06201430582
oci:062403915011-06303202666,omid:br/062403915011,omid:br/06303202666
oci:06504350814-06303202666,omid:br/06504350814,omid:br/06303202666
oci:06270129744-06210956380,omid:br/06270129744,omid:br/06210956380
oci:06410102862-06140561512,omid:br/06410102862,omid:br/06140561512
oci:062403915088-06240170058,omid:br/062403915088,omid:br/06240170058
oci:062403915123-06140561512,omid:br/062403915123,omid:br/06140561512
oci:062403915123-06170568343,omid:br/062403915123,omid:br/06170568343
oci:06420194373-06140561512,omid:br/06420194373,omid:br/06140561512
oci:06290101698-06902294461,omid:br/06290101698,omid:br/06902294461
oci:06360134832-06102777077,omid:br/06360134832,omid:br/06102777077
oci:06450100478-06903958966,omid:br/06450100478,omid:br/06903958966
oci:062403989164-06170568343,omid:br/062403989164,omid:br/06170568343
oci:06320144763-06170568343,omid:br/06320144763,omid:br/06170568343
oci:06404410521-06140561512,omid:br/06404410521,omid:br/06140561512
oci:061203910024-061201727725,omid:br/061203910024,omid:br/061201727725
oci:061903899052-06170183458,omid:br/061903899052,omid:br/06170183458
oci:06204419954-06303202666,omid:br/06204419954,omid:br/06303202666
oci:06404433761-06170183458,omid:br/06404433761,omid:br/06170183458
oci:06330141178-06302570684,omid:br/06330141178,omid:br/06302570684
oci:06520169875-06170568343,omid:br/06520169875,omid:br/06170568343
oci:06520169875-06140561512,omid:br/06520169875,omid:br/06140561512
oci:06510113163-06210956380,omid:br/06510113163,omid:br/06210956380
oci:06310127181-06210956380,omid:br/06310127181,omid:br/06210956380
oci:06304376640-06120491855,omid:br/06304376640,omid:br/06120491855
oci:06530169357-06140613444,omid:br/06530169357,omid:br/06140613444
oci:06510192115-06502510769,omid:br/06510192115,omid:br/06502510769
oci:06380185558-062401013373,omid:br/06380185558,omid:br/062401013373
oci:06904048659-061201727725,omid:br/06904048659,omid:br/061201727725
oci:06420194374-06902293924,omid:br/06420194374,omid:br/06902293924
oci:06104416668-06502510769,omid:br/06104416668,omid:br/06502510769
oci:06104416668-06104416556,omid:br/06104416668,omid:br/06104416556
oci:06440183761-06210956380,omid:br/06440183761,omid:br/06210956380
oci:06504465476-06210956380,omid:br/06504465476,omid:br/06210956380
oci:062403989175-06101528651,omid:br/062403989175,omid:br/06101528651
oci:06430119632-06430119627,omid:br/06430119632,omid:br/06430119627
oci:062504002901-06601787386,omid:br/062504002901,omid:br/06601787386
oci:06330188703-062103914246,omid:br/06330188703,omid:br/062103914246
oci:06350172501-06230223708,omid:br/06350172501,omid:br/06230223708
oci:06204439599-061201727725,omid:br/06204439599,omid:br/061201727725
oci:06504450832-06230223708,omid:br/06504450832,omid:br/06230223708
oci:06101724584-06601787386,omid:br/06101724584,omid:br/06601787386
oci:06301711143-06290150590,omid:br/06301711143,omid:br/06290150590
oci:062601730954-06704233916,omid:br/062601730954,omid:br/06704233916
oci:06801047904-06501054505,omid:br/06801047904,omid:br/06501054505
oci:06301711300-06704233916,omid:br/06301711300,omid:br/06704233916
oci:06501163182-06290150590,omid:br/06501163182,omid:br/06290150590
oci:06160990527-06250173099,omid:br/06160990527,omid:br/06250173099
oci:06301393005-06404258952,omid:br/06301393005,omid:br/06404258952
oci:06301393044-06404258952,omid:br/06301393044,omid:br/06404258952
oci:06320152064-06140561512,omid:br/06320152064,omid:br/06140561512
oci:06280186258-06902293924,omid:br/06280186258,omid:br/06902293924
oci:06903959367-062201391365,omid:br/06903959367,omid:br/062201391365
oci:06430188267-06140561512,omid:br/06430188267,omid:br/06140561512
oci:06704402311-06140561512,omid:br/06704402311,omid:br/06140561512
oci:06340178289-06503288031,omid:br/06340178289,omid:br/06503288031
oci:06604356250-061201727725,omid:br/06604356250,omid:br/061201727725
oci:06520174651-06240170058,omid:br/06520174651,omid:br/06240170058
oci:06520174651-06601787386,omid:br/06520174651,omid:br/06601787386
oci:06304407635-06140101327,omid:br/06304407635,omid:br/06140101327
oci:06460122086-06140561512,omid:br/06460122086,omid:br/06140561512
oci:06330188951-06210956380,omid:br/06330188951,omid:br/06210956380
oci:06270174736-06902294461,omid:br/06270174736,omid:br/06902294461
oci:06380120851-06101528651,omid:br/06380120851,omid:br/06101528651
oci:06450167810-06210956380,omid:br/06450167810,omid:br/06210956380
oci:06320152072-06140561512,omid:br/06320152072,omid:br/06140561512
oci:06320152072-06170568343,omid:br/06320152072,omid:br/06170568343
oci:06430103124-06210956380,omid:br/06430103124,omid:br/06210956380
oci:06490168016-06210956380,omid:br/06490168016,omid:br/06210956380
oci:06604384237-06601787386,omid:br/06604384237,omid:br/06601787386
oci:06340125828-061201727725,omid:br/06340125828,omid:br/061201727725
oci:06290136875-06140561512,omid:br/06290136875,omid:br/06140561512
oci:06290140878-06240648366,omid:br/06290140878,omid:br/06240648366
oci:061403849585-061201727725,omid:br/061403849585,omid:br/061201727725
oci:06450128776-06230223708,omid:br/06450128776,omid:br/06230223708
oci:06410106367-06303202666,omid:br/06410106367,omid:br/06303202666
oci:06804410790-06330141150,omid:br/06804410790,omid:br/06330141150
oci:06340141006-06102379871,omid:br/06340141006,omid:br/06102379871
oci:061603907673-062202117711,omid:br/061603907673,omid:br/062202117711
oci:06804457848-06601787386,omid:br/06804457848,omid:br/06601787386
oci:06270183470-06240170058,omid:br/06270183470,omid:br/06240170058
oci:06360147566-06170568343,omid:br/06360147566,omid:br/06170568343
oci:06360147571-06170568343,omid:br/06360147571,omid:br/06170568343
oci:06360147588-06170568343,omid:br/06360147588,omid:br/06170568343
oci:06360147588-06140561512,omid:br/06360147588,omid:br/06140561512
oci:06360147664-06170183458,omid:br/06360147664,omid:br/06170183458
oci:06320135951-06903086000,omid:br/06320135951,omid:br/06903086000
oci:06904043446-06901486442,omid:br/06904043446,omid:br/06901486442
oci:06270193770-06170349671,omid:br/06270193770,omid:br/06170349671
oci:06310169840-06502510769,omid:br/06310169840,omid:br/06502510769
oci:061303886583-06140561512,omid:br/061303886583,omid:br/06140561512
oci:06440169591-061301430240,omid:br/06440169591,omid:br/061301430240
oci:06430103148-06170568343,omid:br/06430103148,omid:br/06170568343
oci:06490111156-06303202666,omid:br/06490111156,omid:br/06303202666
oci:06360147966-06140561512,omid:br/06360147966,omid:br/06140561512
oci:06304375268-06601787386,omid:br/06304375268,omid:br/06601787386
oci:06704414621-06210956380,omid:br/06704414621,omid:br/06210956380
oci:06104355500-06140561512,omid:br/06104355500,omid:br/06140561512
oci:06104355500-06170568343,omid:br/06104355500,omid:br/06170568343
oci:06270174743-06160515291,omid:br/06270174743,omid:br/06160515291
oci:06360148037-06170183458,omid:br/06360148037,omid:br/06170183458
oci:06310155299-06240170058,omid:br/06310155299,omid:br/06240170058
oci:06704385804-06101528651,omid:br/06704385804,omid:br/06101528651
oci:06220822849-06601787386,omid:br/06220822849,omid:br/06601787386
oci:061301146139-06704233916,omid:br/061301146139,omid:br/06704233916
oci:06604336806-061201727725,omid:br/06604336806,omid:br/061201727725
oci:06204330602-06140561512,omid:br/06204330602,omid:br/06140561512
oci:06504373420-06303202666,omid:br/06504373420,omid:br/06303202666
oci:06340165169-06170568343,omid:br/06340165169,omid:br/06170568343
oci:062403996061-061201727725,omid:br/062403996061,omid:br/061201727725
oci:06504389896-061201727725,omid:br/06504389896,omid:br/061201727725
oci:06310151392-06120113919,omid:br/06310151392,omid:br/06120113919
oci:06340165171-06140561512,omid:br/06340165171,omid:br/06140561512
oci:06270179609-06404306886,omid:br/06270179609,omid:br/06404306886
oci:06530111189-06210956380,omid:br/06530111189,omid:br/06210956380
oci:06520171104-06140613444,omid:br/06520171104,omid:br/06140613444
oci:06430141548-06170183458,omid:br/06430141548,omid:br/06170183458
oci:06420195003-06903082872,omid:br/06420195003,omid:br/06903082872
oci:06704410484-06140561512,omid:br/06704410484,omid:br/06140561512
oci:06310151395-06140561512,omid:br/06310151395,omid:br/06140561512
oci:062203980823-061601955909,omid:br/062203980823,omid:br/061601955909
oci:06420144956-061201727725,omid:br/06420144956,omid:br/061201727725
oci:06460134111-06403526068,omid:br/06460134111,omid:br/06403526068
oci:061103994999-06801172011,omid:br/061103994999,omid:br/06801172011
oci:06504393504-06210956380,omid:br/06504393504,omid:br/06210956380
oci:061303895774-06140561512,omid:br/061303895774,omid:br/06140561512
oci:06320168468-06160246964,omid:br/06320168468,omid:br/06160246964
oci:06704396338-06502510769,omid:br/06704396338,omid:br/06502510769
oci:06390159439-061601955938,omid:br/06390159439,omid:br/061601955938
oci:06704404077-06303202666,omid:br/06704404077,omid:br/06303202666
oci:06904062977-06140561512,omid:br/06904062977,omid:br/06140561512
oci:06904062977-06170568343,omid:br/06904062977,omid:br/06170568343
oci:06460158768-06303202666,omid:br/06460158768,omid:br/06303202666
oci:06404465915-06240852093,omid:br/06404465915,omid:br/06240852093
oci:06510164418-06501386894,omid:br/06510164418,omid:br/06501386894
oci:06330181320-061801555263,omid:br/06330181320,omid:br/061801555263
oci:061503889940-061201498329,omid:br/061503889940,omid:br/061201498329
oci:061303842003-062301029979,omid:br/061303842003,omid:br/062301029979
oci:06350195571-061201727725,omid:br/06350195571,omid:br/061201727725
oci:06304385956-06210956380,omid:br/06304385956,omid:br/06210956380
oci:06204362229-06803227728,omid:br/06204362229,omid:br/06803227728
oci:06520182425-06140561512,omid:br/06520182425,omid:br/06140561512
oci:06520182425-06170568343,omid:br/06520182425,omid:br/06170568343
oci:06530111455-06303202666,omid:br/06530111455,omid:br/06303202666
oci:06604445352-061601955909,omid:br/06604445352,omid:br/061601955909
oci:06280173466-06240648366,omid:br/06280173466,omid:br/06240648366
oci:06430166668-062401473077,omid:br/06430166668,omid:br/062401473077
oci:06304424343-06210956380,omid:br/06304424343,omid:br/06210956380
oci:06204376795-06240170058,omid:br/06204376795,omid:br/06240170058
oci:06430114297-06501495894,omid:br/06430114297,omid:br/06501495894
oci:06704374694-062202441807,omid:br/06704374694,omid:br/062202441807
oci:06604384042-06140561512,omid:br/06604384042,omid:br/06140561512
oci:06320178431-06303202666,omid:br/06320178431,omid:br/06303202666
oci:06310151673-06140561512,omid:br/06310151673,omid:br/06140561512
oci:06480149108-061503144273,omid:br/06480149108,omid:br/061503144273
oci:06404352102-06210956380,omid:br/06404352102,omid:br/06210956380
oci:061903960493-06303202666,omid:br/061903960493,omid:br/06303202666
oci:061703881301-061201727725,omid:br/061703881301,omid:br/061201727725
oci:06530111457-06303202666,omid:br/06530111457,omid:br/06303202666
oci:06604401088-061201727725,omid:br/06604401088,omid:br/061201727725
oci:06510163559-06140561512,omid:br/06510163559,omid:br/06140561512
oci:061603861734-06903082872,omid:br/061603861734,omid:br/06903082872
oci:06420107438-06420107472,omid:br/06420107438,omid:br/06420107472
oci:061303896057-06140561512,omid:br/061303896057,omid:br/06140561512
oci:06470187689-06202145706,omid:br/06470187689,omid:br/06202145706
oci:06903994793-061201727725,omid:br/06903994793,omid:br/061201727725
oci:06420169118-06501992948,omid:br/06420169118,omid:br/06501992948
oci:06704414488-06303202666,omid:br/06704414488,omid:br/06303202666
oci:06420186465-06601787386,omid:br/06420186465,omid:br/06601787386
oci:06440175782-06170679114,omid:br/06440175782,omid:br/06170679114
oci:06270114469-06101528651,omid:br/06270114469,omid:br/06101528651
oci:06430170315-06160950446,omid:br/06430170315,omid:br/06160950446
oci:06410120942-06120491855,omid:br/06410120942,omid:br/06120491855
oci:06280181578-06140561512,omid:br/06280181578,omid:br/06140561512
oci:06280181578-06170568343,omid:br/06280181578,omid:br/06170568343
oci:061903957915-06303202666,omid:br/061903957915,omid:br/06303202666
oci:06404403769-06403477598,omid:br/06404403769,omid:br/06403477598
oci:06410131945-06902294461,omid:br/06410131945,omid:br/06902294461
oci:06320169639-06160246964,omid:br/06320169639,omid:br/06160246964
oci:06404434743-06303202666,omid:br/06404434743,omid:br/06303202666
oci:06370122247-06601787386,omid:br/06370122247,omid:br/06601787386
oci:06520186360-06230223708,omid:br/06520186360,omid:br/06230223708
oci:06304357604-06202145706,omid:br/06304357604,omid:br/06202145706
oci:06470107550-06310112622,omid:br/06470107550,omid:br/06310112622
oci:06460128327-06530192710,omid:br/06460128327,omid:br/06530192710
oci:06450106169-061703846652,omid:br/06450106169,omid:br/061703846652
oci:06450106201-06801172011,omid:br/06450106201,omid:br/06801172011
oci:06450106246-06170183458,omid:br/06450106246,omid:br/06170183458
oci:06290145882-06210956380,omid:br/06290145882,omid:br/06210956380
oci:06450106252-06902293924,omid:br/06450106252,omid:br/06902293924
oci:06350176709-06140613444,omid:br/06350176709,omid:br/06140613444
oci:06360106793-06902293924,omid:br/06360106793,omid:br/06902293924
oci:06510119220-06210956380,omid:br/06510119220,omid:br/06210956380
oci:061703913189-06140561512,omid:br/061703913189,omid:br/06140561512
oci:061703913189-06170568343,omid:br/061703913189,omid:br/06170568343
oci:06510119326-06210956380,omid:br/06510119326,omid:br/06210956380
oci:06390159364-06260366379,omid:br/06390159364,omid:br/06260366379
oci:06510119334-06902293924,omid:br/06510119334,omid:br/06902293924
oci:06480149115-06140561512,omid:br/06480149115,omid:br/06140561512
oci:06480149115-06170568343,omid:br/06480149115,omid:br/06170568343
oci:06430113450-06210956380,omid:br/06430113450,omid:br/06210956380
oci:06404422937-06303202666,omid:br/06404422937,omid:br/06303202666
oci:06340121162-061104033565,omid:br/06340121162,omid:br/061104033565
oci:06360102590-06170568343,omid:br/06360102590,omid:br/06170568343
oci:06310159399-06603167388,omid:br/06310159399,omid:br/06603167388
oci:06380138943-06210956380,omid:br/06380138943,omid:br/06210956380
oci:06404361873-06140561512,omid:br/06404361873,omid:br/06140561512
oci:06404361873-06170568343,omid:br/06404361873,omid:br/06170568343
oci:06604339625-06170568343,omid:br/06604339625,omid:br/06170568343
oci:06430189798-06901486442,omid:br/06430189798,omid:br/06901486442
oci:06430189798-06510178284,omid:br/06430189798,omid:br/06510178284
oci:06103134514-06210795468,omid:br/06103134514,omid:br/06210795468
oci:06401672955-06160246964,omid:br/06401672955,omid:br/06160246964
oci:06501545102-06290151340,omid:br/06501545102,omid:br/06290151340
oci:06120233328-06202145706,omid:br/06120233328,omid:br/06202145706
oci:061402860246-06704007404,omid:br/061402860246,omid:br/06704007404
oci:06603279249-06304298260,omid:br/06603279249,omid:br/06304298260
oci:06402526046-06160246964,omid:br/06402526046,omid:br/06160246964
oci:06402525361-06160246964,omid:br/06402525361,omid:br/06160246964
oci:06901668387-06160246964,omid:br/06901668387,omid:br/06160246964
oci:061601038563-06160246964,omid:br/061601038563,omid:br/06160246964
oci:06190232191-06160246964,omid:br/06190232191,omid:br/06160246964
